t(s)	a(g)
3.11	0.087
3.115	0.08382
3.12	0.07756
3.125	0.07637
3.13	0.08332
3.135	0.09234
3.14	0.09349
3.145	0.08484
3.15	0.07172
3.155	0.06567
3.16	0.07089
3.165	0.08279
3.17	0.09433
3.175	0.09591
3.18	0.08522
3.185	0.06546
3.19	0.04673
3.195	0.03368
3.2	0.0261
3.205	0.0172
3.21	0.00106
3.215	-0.02243
3.22	-0.04948
3.225	-0.07497
3.23	-0.09672
3.235	-0.11202
3.24	-0.12148
3.245	-0.12479
3.25	-0.12286
3.255	-0.1185
3.26	-0.11214
3.265	-0.10025
3.27	-0.08243
3.275	-0.05978
3.28	-0.03381
3.285	-0.00595
3.29	0.02017
3.295	0.04216
3.3	0.05924
3.305	0.07263
3.31	0.08483
3.315	0.10254
3.32	0.13001
3.325	0.16672
3.33	0.20557
3.335	0.23623
3.34	0.25351
3.345	0.26097
3.35	0.26176
3.355	0.26056
3.36	0.25852
3.365	0.25463
3.37	0.24487
3.375	0.22652
3.38	0.19888
3.385	0.16678
3.39	0.13521
3.395	0.10573
3.4	0.07858
3.405	0.05487
3.41	0.03387
3.415	0.01325
3.42	-0.00942
3.425	-0.03131
3.43	-0.04853
3.435	-0.05767
3.44	-0.05653
3.445	-0.04479
3.45	-0.02548
3.455	-0.00412
3.46	0.01301
3.465	0.02218
3.47	0.02334
3.475	0.02177
3.48	0.021
3.485	0.02017
3.49	0.01936
3.495	0.02162
3.5	0.02712
3.505	0.03353
3.51	0.03505
3.515	0.03038
3.52	0.02053
3.525	0.0076
3.53	-0.00662
3.535	-0.02168
3.54	-0.03826
3.545	-0.05814
3.55	-0.08189
3.555	-0.10912
3.56	-0.13836
3.565	-0.16824
3.57	-0.19802
3.575	-0.22702
3.58	-0.25495
3.585	-0.28012
3.59	-0.30033
3.595	-0.3114
3.6	-0.30958
3.605	-0.29291
3.61	-0.26497
3.615	-0.23158
3.62	-0.19963
3.625	-0.17391
3.63	-0.15751
3.635	-0.14977
3.64	-0.14634
3.645	-0.14363
3.65	-0.13836
3.655	-0.12552
3.66	-0.10133
3.665	-0.06519
3.67	-0.02655
3.675	0.00614
3.68	0.02485
3.685	0.02985
3.69	0.02143
3.695	0.00122
3.7	-0.02951
3.705	-0.06894
3.71	-0.11574
3.715	-0.16131
3.72	-0.20328
3.725	-0.227
3.73	-0.22239
3.735	-0.19327
3.74	-0.14705
3.745	-0.08886
3.75	-0.02422
3.755	0.0422
3.76	0.10822
3.765	0.16813
3.77	0.21272
3.775	0.23175
3.78	0.22393
