t(s)	a(g)
14.391	0.00002
14.404	0.00010
14.417	0.00010
14.43	-0.00002
14.443	0.00002
14.456	-0.00006
14.469	-0.00012
14.482	-0.00004
14.495	0.00004
14.508	0.00015
14.521	0.00021
14.534	0.00035
14.547	0.00012
14.56	-0.00004
14.573	0.00004
14.586	-0.00012
14.599	-0.00017
14.612	-0.00015
14.625	-0.00019
14.638	-0.00010
14.651	0.00004
14.664	0.00010
14.677	0.00010
14.69	0.00004
14.703	0.00002
14.716	0.00002
14.729	0.00002
14.742	0.00010
14.755	0.00012
14.768	0.00010
14.781	0.00004
14.794	-0.00012
14.807	0.00000
14.82	0.00004
14.833	-0.00004
14.846	0.00000
14.859	0.00002
14.872	0.00002
14.885	0.00004
14.898	0.00012
14.911	0.00012
14.924	-0.00006
14.937	-0.00010
14.95	0.00000
14.963	0.00002
14.976	0.00012
14.989	0.00015
15.002	0.00010
15.015	0.00010
15.028	0.00000
15.041	-0.00006
15.054	0.00004
15.067	0.00002
15.08	-0.00002
15.093	0.00002
15.106	0.00004
15.119	0.00000
15.132	0.00010
15.145	0.00021
15.158	0.00012
15.171	0.00004
15.184	0.00006
15.197	-0.00002
15.21	-0.00004
15.223	0.00000
15.236	-0.00006
15.249	0.00000
15.262	0.00006
15.275	0.00012
15.288	0.00015
15.301	0.00002
15.314	-0.00004
15.327	-0.00010
15.34	-0.00012
15.353	-0.00004
15.366	0.00002
15.379	0.00012
15.392	0.00012
15.405	0.00015
15.418	0.00021
15.431	0.00012
15.444	0.00002
15.457	-0.00010
15.47	0.00004
15.483	0.00012
15.496	0.00002
15.509	0.00002
15.522	-0.00010
15.535	-0.00010
15.548	0.00004
15.561	0.00004
15.574	0.00002
15.587	-0.00004
15.6	-0.00002
15.613	0.00000
15.626	0.00010
15.639	0.00015
15.652	0.00002
15.665	-0.00002
15.678	0.00000
15.691	-0.00004
15.704	0.00000
15.717	0.00012
15.73	0.00015
15.743	0.00015
15.756	0.00017
15.769	0.00010
15.782	0.00012
15.795	0.00006
15.808	-0.00006
15.821	0.00004
15.834	0.00002
15.847	-0.00006
15.86	-0.00010
15.873	-0.00010
15.886	0.00004
15.899	0.00002
15.912	0.00002
15.925	0.00017
15.938	0.00012
15.951	-0.00002
15.964	-0.00004
15.977	0.00004
15.99	0.00002
16.003	-0.00004
16.016	0.00002
16.029	0.00002
16.042	0.00012
16.055	0.00015
16.068	0.00010
16.081	0.00004
16.094	0.00004
16.107	0.00002
16.12	0.00000
16.133	-0.00004
16.146	0.00004
16.159	0.00010
16.172	0.00004
16.185	0.00006
16.198	0.00006
16.211	0.00012
16.224	0.00004
16.237	-0.00012
16.25	-0.00002
16.263	0.00004
16.276	-0.00002
16.289	-0.00002
16.302	0.00012
16.315	0.00015
16.328	-0.00004
16.341	-0.00012
16.354	0.00000
16.367	-0.00002
16.38	-0.00004
16.393	0.00004
16.406	0.00006
16.419	0.00010
16.432	0.00010
16.445	0.00004
16.458	0.00010
16.471	-0.00004
16.484	-0.00012
16.497	-0.00010
16.51	-0.00021
16.523	-0.00021
16.536	0.00000
16.549	0.00006
16.562	0.00010
16.575	0.00015
16.588	0.00012
16.601	0.00000
16.614	-0.00012
16.627	-0.00006
16.64	0.00002
16.653	-0.00010
16.666	-0.00004
16.679	0.00012
16.692	0.00023
16.705	0.00019
16.718	0.00002
16.731	-0.00004
16.744	0.00002
16.757	-0.00015
16.77	-0.00017
16.783	-0.00002
16.796	-0.00010
16.809	-0.00021
16.822	-0.00017
16.835	-0.00002
16.848	0.00004
16.861	0.00004
16.874	0.00015
16.887	0.00023
16.9	0.00027
16.913	0.00012
16.926	-0.00002
16.939	-0.00010
16.952	-0.00017
16.965	-0.00017
16.978	-0.00017
16.991	-0.00017
17.004	-0.00010
17.017	0.00015
17.03	0.00015
17.043	0.00002
17.056	0.00002
17.069	-0.00002
17.082	-0.00010
17.095	-0.00017
17.108	-0.00006
17.121	0.00004
17.134	-0.00010
17.147	-0.00015
17.16	-0.00004
17.173	0.00010
17.186	0.00012
17.199	0.00004
17.212	0.00002
17.225	-0.00012
17.238	-0.00015
17.251	-0.00002
17.264	-0.00004
17.277	-0.00004
17.29	-0.00010
17.303	-0.00012
17.316	0.00002
17.329	-0.00010
17.342	-0.00012
17.355	0.00004
17.368	0.00010
17.381	0.00000
17.394	-0.00012
17.407	-0.00012
17.42	-0.00017
17.433	-0.00015
17.446	0.00006
17.459	0.00006
17.472	-0.00002
17.485	0.00010
17.498	0.00010
17.511	0.00004
17.524	-0.00002
17.537	-0.00015
17.55	-0.00010
17.563	-0.00010
17.576	-0.00017
17.589	-0.00010
17.602	0.00000
17.615	0.00000
17.628	-0.00002
17.641	-0.00004
17.654	-0.00006
17.667	-0.00002
17.68	0.00004
17.693	0.00002
17.706	-0.00010
17.719	-0.00012
17.732	0.00000
17.745	-0.00010
17.758	-0.00012
17.771	-0.00004
17.784	-0.00002
17.797	-0.00012
17.81	-0.00010
17.823	0.00004
17.836	0.00012
17.849	0.00027
17.862	0.00021
17.875	0.00012
17.888	0.00000
17.901	-0.00019
17.914	-0.00036
17.927	-0.00031
17.94	-0.00021
17.953	-0.00012
17.966	0.00004
17.979	0.00004
17.992	-0.00006
18.005	0.00000
18.018	0.00000
18.031	-0.00012
18.044	-0.00015
18.057	-0.00027
18.07	-0.00021
18.083	0.00000
18.096	0.00015
18.109	0.00023
18.122	0.00015
18.135	0.00017
18.148	0.00012
18.161	0.00000
18.174	-0.00004
18.187	-0.00010
18.2	-0.00012
18.213	-0.00012
18.226	-0.00010
18.239	-0.00012
18.252	-0.00006
18.265	-0.00002
18.278	-0.00004
18.291	-0.00010
18.304	-0.00015
18.317	-0.00010
18.33	-0.00006
18.343	-0.00004
18.356	0.00002
18.369	0.00006
18.382	0.00012
18.395	0.00002
18.408	-0.00012
18.421	-0.00004
18.434	-0.00002
18.447	-0.00012
18.46	-0.00002
18.473	0.00015
18.486	0.00010
18.499	0.00004
18.512	0.00015
18.525	0.00012
18.538	0.00010
18.551	0.00004
18.564	0.00002
18.577	-0.00012
18.59	-0.00021
18.603	-0.00031
18.616	-0.00023
18.629	-0.00015
18.642	-0.00017
18.655	-0.00012
18.668	0.00002
18.681	0.00002
18.694	0.00004
18.707	0.00006
18.72	0.00002
18.733	0.00002
18.746	0.00004
18.759	-0.00002
18.772	-0.00010
18.785	-0.00002
18.798	0.00000
18.811	0.00000
18.824	-0.00002
18.837	0.00006
18.85	0.00017
18.863	0.00012
18.876	0.00004
18.889	0.00010
18.902	0.00010
18.915	0.00002
18.928	-0.00017
18.941	-0.00023
18.954	-0.00010
18.967	-0.00006
18.98	-0.00010
18.993	0.00004
19.006	0.00012
19.019	0.00002
19.032	-0.00004
19.045	-0.00002
19.058	-0.00010
19.071	-0.00010
19.084	0.00000
19.097	0.00006
19.11	0.00004
19.123	0.00010
19.136	0.00015
