t(s)	a(g)
10.39	-0.14850
10.4	-0.16739
10.41	-0.17686
10.42	-0.17269
10.43	-0.15307
10.44	-0.11913
10.45	-0.07500
10.46	-0.02834
10.47	0.01113
10.48	0.03587
10.49	0.04444
10.5	0.04288
10.51	0.04109
10.52	0.04757
10.53	0.06419
10.54	0.08561
10.55	0.10323
10.56	0.10971
10.57	0.10148
10.58	0.07933
10.59	0.04754
10.6	0.01232
10.61	-0.02032
10.62	-0.04654
10.63	-0.06511
10.64	-0.07618
10.65	-0.07980
10.66	-0.07594
10.67	-0.06528
10.68	-0.04935
10.69	-0.03087
10.7	-0.01250
10.71	0.00379
10.72	0.01714
10.73	0.02743
10.74	0.03441
10.75	0.03810
10.76	0.03941
10.77	0.04033
10.78	0.04317
10.79	0.04947
10.8	0.05967
10.81	0.07322
10.82	0.08869
10.83	0.10344
10.84	0.11381
10.85	0.11678
10.86	0.11098
10.87	0.09716
10.88	0.07756
10.89	0.05490
10.9	0.03205
10.91	0.01230
10.92	-0.00125
10.93	-0.00725
10.94	-0.00645
10.95	-0.00094
10.96	0.00659
10.97	0.01419
10.98	0.02264
10.99	0.03232
11	0.04124
11.01	0.04625
11.02	0.04469
11.03	0.03553
11.04	0.01952
11.05	-0.00126
11.06	-0.02435
11.07	-0.04729
11.08	-0.06797
11.09	-0.08396
11.1	-0.09203
11.11	-0.08969
11.12	-0.07634
11.13	-0.05346
11.14	-0.02396
11.15	0.00836
11.16	0.03838
11.17	0.06077
11.18	0.07199
11.19	0.07137
11.2	0.06093
11.21	0.04430
11.22	0.02529
11.23	0.00689
11.24	-0.00935
11.25	-0.02318
11.26	-0.03457
11.27	-0.04173
11.28	-0.04171
11.29	-0.03215
11.3	-0.01319
11.31	0.01249
11.32	0.04078
11.33	0.06771
11.34	0.08975
11.35	0.10444
11.36	0.11090
11.37	0.11012
11.38	0.10422
11.39	0.09579
11.4	0.08696
11.41	0.07909
11.42	0.07259
11.43	0.06715
11.44	0.06220
11.45	0.05781
11.46	0.05550
11.47	0.05724
11.48	0.06404
11.49	0.07532
11.5	0.08956
11.51	0.10565
11.52	0.12321
11.53	0.14072
11.54	0.15508
11.55	0.16325
11.56	0.16340
11.57	0.15567
11.58	0.14187
11.59	0.12481
11.6	0.10742
11.61	0.09191
11.62	0.07918
11.63	0.06910
11.64	0.06061
11.65	0.05233
11.66	0.04275
11.67	0.03082
11.68	0.01630
11.69	-0.00034
11.7	-0.01836
11.71	-0.03683
11.72	-0.05496
11.73	-0.07213
11.74	-0.08799
11.75	-0.10254
11.76	-0.11595
11.77	-0.12866
11.78	-0.14103
11.79	-0.15320
11.8	-0.16474
11.81	-0.17512
11.82	-0.18384
11.83	-0.19071
11.84	-0.19601
11.85	-0.20014
11.86	-0.20377
11.87	-0.20782
11.88	-0.21365
11.89	-0.22239
11.9	-0.23451
11.91	-0.24975
11.92	-0.26726
11.93	-0.28509
11.94	-0.29776
11.95	-0.29713
11.96	-0.27648
11.97	-0.23453
11.98	-0.17602
11.99	-0.10905
12	-0.04211
12.01	0.01705
12.02	0.06216
12.03	0.09015
12.04	0.10198
12.05	0.10273
12.06	0.10000
12.07	0.10116
12.08	0.11081
12.09	0.12973
12.1	0.15431
12.11	0.17819
12.12	0.19535
12.13	0.20216
12.14	0.19839
12.15	0.18646
12.16	0.17015
12.17	0.15324
12.18	0.13929
12.19	0.13083
12.2	0.12878
12.21	0.13220
12.22	0.13885
12.23	0.14600
12.24	0.15150
12.25	0.15420
12.26	0.15403
12.27	0.15180
12.28	0.14868
12.29	0.14582
12.3	0.14378
12.31	0.14249
12.32	0.14037
12.33	0.13416
12.34	0.12017
12.35	0.09622
12.36	0.06343
12.37	0.02690
12.38	-0.00671
12.39	-0.03270
12.4	-0.04992
12.41	-0.06043
12.42	-0.06673
12.43	-0.06934
12.44	-0.06788
12.45	-0.06331
12.46	-0.05850
12.47	-0.05672
12.48	-0.06020
12.49	-0.06936
12.5	-0.08205
12.51	-0.09420
12.52	-0.10170
12.53	-0.10204
12.54	-0.09483
12.55	-0.08168
12.56	-0.06573
12.57	-0.05146
12.58	-0.04323
12.59	-0.04346
12.6	-0.05138
12.61	-0.06265
12.62	-0.07189
12.63	-0.07588
12.64	-0.07442
12.65	-0.06958
12.66	-0.06356
12.67	-0.05715
12.68	-0.04999
12.69	-0.04171
12.7	-0.03253
12.71	-0.02295
12.72	-0.01331
12.73	-0.00338
12.74	0.00653
12.75	0.01507
12.76	0.02083
12.77	0.02291
12.78	0.02128
12.79	0.01665
12.8	0.01044
12.81	0.00490
12.82	0.00259
12.83	0.00539
12.84	0.01382
12.85	0.02687
12.86	0.04185
12.87	0.05457
12.88	0.06112
12.89	0.05937
12.9	0.04931
12.91	0.03261
12.92	0.01177
12.93	-0.01003
12.94	-0.02963
12.95	-0.04476
12.96	-0.05452
12.97	-0.05932
12.98	-0.06056
12.99	-0.05980
13	-0.05850
13.01	-0.05739
13.02	-0.05585
13.03	-0.05207
13.04	-0.04537
13.05	-0.03702
13.06	-0.02932
13.07	-0.02460
13.08	-0.02436
13.09	-0.02906
13.1	-0.03788
13.11	-0.04928
13.12	-0.06133
13.13	-0.07210
13.14	-0.08023
13.15	-0.08552
13.16	-0.08929
13.17	-0.09348
13.18	-0.09920
13.19	-0.10631
13.2	-0.11432
13.21	-0.12218
13.22	-0.12653
13.23	-0.12254
13.24	-0.10712
13.25	-0.08143
13.26	-0.04985
13.27	-0.01795
13.28	0.00975
13.29	0.03079
13.3	0.04488
13.31	0.05345
13.32	0.05826
13.33	0.06053
13.34	0.06070
13.35	0.05889
13.36	0.05522
13.37	0.05010
13.38	0.04377
13.39	0.03473
13.4	0.02041
13.41	0.00123
13.42	-0.01719
13.43	-0.02710
13.44	-0.02265
13.45	-0.00428
13.46	0.02094
13.47	0.04303
13.48	0.05382
13.49	0.04937
13.5	0.03054
13.51	0.00214
13.52	-0.02695
13.53	-0.04582
13.54	-0.04580
13.55	-0.02356
13.56	0.01754
13.57	0.06630
13.58	0.10751
13.59	0.12857
13.6	0.12473
13.61	0.09985
13.62	0.06334
13.63	0.02601
13.64	-0.00246
13.65	-0.01608
13.66	-0.01387
13.67	0.00077
13.68	0.02181
13.69	0.04267
13.7	0.05799
13.71	0.06502
13.72	0.06420
13.73	0.05813
13.74	0.05009
13.75	0.04248
13.76	0.03609
13.77	0.03059
13.78	0.02556
13.79	0.02071
13.8	0.01569
13.81	0.00965
13.82	0.00175
13.83	-0.00798
13.84	-0.01894
13.85	-0.03044
13.86	-0.04339
13.87	-0.06004
13.88	-0.08153
13.89	-0.10378
13.9	-0.11874
13.91	-0.11857
13.92	-0.09928
13.93	-0.06156
13.94	-0.01006
13.95	0.04715
13.96	0.09963
13.97	0.13798
13.98	0.15706
13.99	0.15721
14	0.14299
14.01	0.12100
14.02	0.09747
14.03	0.07667
14.04	0.06021
14.05	0.04763
14.06	0.03743
14.07	0.02797
14.08	0.01815
14.09	0.00734
14.1	-0.00523
14.11	-0.01999
14.12	-0.03443
14.13	-0.04211
14.14	-0.03650
14.15	-0.01652
14.16	0.01306
14.17	0.04455
14.18	0.07130
14.19	0.08991
14.2	0.09973
14.21	0.10143
14.22	0.09635
14.23	0.08617
14.24	0.07219
14.25	0.05390
14.26	0.02982
14.27	-0.00001
14.28	-0.03361
14.29	-0.06783
14.3	-0.09997
14.31	-0.12855
14.32	-0.15334
14.33	-0.17376
14.34	-0.18793
14.35	-0.19385
14.36	-0.19014
14.37	-0.17576
14.38	-0.15049
14.39	-0.11645
14.4	-0.07792
14.41	-0.03942
14.42	-0.00512
14.43	0.02098
14.44	0.03580
14.45	0.03825
14.46	0.02971
14.47	0.01323
14.48	-0.00746
14.49	-0.02911
14.5	-0.04884
14.51	-0.06294
14.52	-0.06737
14.53	-0.06044
14.54	-0.04399
14.55	-0.02180
14.56	0.00156
14.57	0.02119
14.58	0.03334
14.59	0.03645
14.6	0.03147
14.61	0.02145
14.62	0.01089
14.63	0.00404
14.64	0.00341
14.65	0.00916
14.66	0.01948
14.67	0.03184
14.68	0.04437
14.69	0.05631
14.7	0.06781
14.71	0.07944
14.72	0.09063
14.73	0.09879
14.74	0.10068
14.75	0.09446
14.76	0.08088
