t(s)	a(g)
5.92	0.03244
5.93	-0.01017
5.94	-0.03023
5.95	0.00448
5.96	0.03733
5.97	0.05682
5.98	0.06394
5.99	0.07431
6	0.05644
6.01	-0.00720
6.02	-0.01373
6.03	-0.02631
6.04	-0.06602
6.05	-0.11574
6.06	-0.11301
6.07	-0.08002
6.08	-0.03383
6.09	-0.01032
6.1	0.01891
6.11	0.02806
6.12	0.01728
6.13	-0.00630
6.14	-0.02920
6.15	-0.00761
6.16	0.01433
6.17	0.01932
6.18	0.02826
6.19	0.05259
6.2	0.05242
6.21	0.03579
6.22	0.00732
6.23	-0.03190
6.24	-0.03569
6.25	-0.03770
6.26	-0.04010
6.27	-0.01590
6.28	0.04165
6.29	0.10156
6.3	0.11768
6.31	0.08675
6.32	0.01720
6.33	-0.04621
6.34	-0.07037
6.35	-0.07138
6.36	-0.03413
6.37	-0.00382
6.38	0.01073
6.39	0.04498
6.4	0.05329
6.41	0.04593
6.42	0.02280
6.43	-0.01514
6.44	-0.01132
6.45	0.03147
6.46	0.03687
6.47	-0.00027
6.48	0.01653
6.49	0.04724
6.5	0.01509
6.51	0.02957
6.52	0.07567
6.53	0.05876
6.54	-0.00102
6.55	-0.04655
6.56	-0.07052
6.57	-0.03502
6.58	-0.00929
6.59	-0.02000
6.6	-0.00009
6.61	0.01904
6.62	0.01466
6.63	0.00929
6.64	0.01897
6.65	0.03753
6.66	0.04764
6.67	0.03717
6.68	0.04113
6.69	0.02829
6.7	-0.00235
6.71	0.02773
6.72	0.02186
6.73	0.01929
6.74	0.04087
6.75	0.02348
6.76	-0.04019
6.77	-0.10317
6.78	-0.14271
6.79	-0.11417
6.8	-0.06396
6.81	-0.01752
6.82	0.02986
6.83	0.08566
6.84	0.09696
6.85	0.05436
6.86	0.00593
6.87	-0.03077
6.88	-0.06252
6.89	-0.04047
6.9	-0.02112
6.91	0.00008
6.92	-0.00193
6.93	-0.02516
6.94	-0.03147
6.95	-0.03392
6.96	-0.02454
6.97	-0.04492
6.98	-0.01860
6.99	0.02713
7	0.03978
7.01	0.04012
7.02	0.05880
7.03	0.04752
7.04	0.02602
7.05	-0.00653
7.06	-0.06199
7.07	-0.06175
7.08	-0.02081
7.09	-0.00293
7.1	0.02558
7.11	0.05723
